ID_Magsasaka,Bayan,Uri_ng_Lupa,Panahon,Taon,Petsa_ng_Pagtatanim,Petsa_ng_Pag_aani,Uri_ng_Palay,Sukat_ng_Bukid_Ektarya,Inaasahang_Ani_Sako,Aktwal_na_Ani_Sako,Kilos_kada_Sako,Kabuuang_Kilos,Presyo_kada_Kilo,Kabuuang_Kita,Tagal_ng_Paglago_Araw,Kabuuang_Ulan_mm,Temperatura_Celsius,Antas_ng_Tagumpay,Mga_Hamon,Mga_Rekomendasyon
Gui027,Guimba,Malagkit na Lupa,Tag-araw,2023,2023-01-08,2023-04-24,NSIC Rc354,4.7,84.0,73.0,60,4392.76,19.65,86317.73,106,6.92,30.5,7.1,Wala,Wala
Gui028,Guimba,Banlik,Tag-araw,2023,2023-01-12,2023-05-08,NSIC Rc354,4.26,89.0,71.0,60,4243.09,19.65,83376.76,116,112.12,32.6,7.4,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Gui029,Guimba,Banlik,Tag-araw,2023,2023-01-20,2023-05-18,NSIC Rc160,4.34,77.0,71.0,60,4241.55,19.65,83346.51,118,25.48,34.3,7.3,Wala,Wala
Gui030,Guimba,Malagkit na Lupa,Tag-araw,2023,2023-01-16,2023-05-04,NSIC Rc354,2.42,96.0,77.0,60,4621.1,19.65,90804.54,108,141.26,33.0,7.4,Wala,Wala
Gui031,Guimba,Banlik,Tag-araw,2023,2022-12-22,2023-04-14,NSIC Rc438,4.52,74.0,61.0,60,3659.55,19.65,71910.17,113,167.84,32.9,8.1,Wala,Wala
Gui032,Guimba,Banlik,Tag-araw,2023,2022-12-13,2023-03-25,NSIC Rc354,1.22,76.0,56.0,60,3369.9,19.65,66218.6,102,122.43,35.1,6.0,Matinding Init; Mababang Ani,Regular na pagpapatubig; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Gui033,Guimba,Banlik,Tag-araw,2023,2022-12-02,2023-03-17,NSIC Rc354,2.14,91.0,83.0,60,4985.5,19.65,97965.02,105,155.06,30.3,7.9,Wala,Wala
Gui034,Guimba,Banlik,Tag-araw,2023,2022-12-12,2023-04-03,NSIC Rc354,2.1,85.0,66.0,60,3979.34,19.65,78194.1,112,131.66,30.7,7.9,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Gui035,Guimba,Banlik,Tag-araw,2023,2023-01-24,2023-05-11,NSIC Rc354,1.0,100.0,75.0,60,4470.87,19.65,87852.65,107,125.21,33.0,7.2,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Gui036,Guimba,Buhanging Lupa,Tag-araw,2023,2022-12-06,2023-03-17,NSIC Rc354,3.21,68.0,60.0,60,3576.68,19.65,70281.78,101,30.83,31.8,6.5,Wala,Wala
Gui037,Guimba,Malagkit na Lupa,Tag-araw,2023,2022-12-14,2023-04-05,NSIC Rc238,2.01,88.0,75.0,60,4501.08,19.65,88446.18,112,113.26,31.1,8.2,Wala,Wala
Gui038,Guimba,Malagkit na Lupa,Tag-araw,2023,2022-12-02,2023-03-18,NSIC Rc438,2.21,84.0,76.0,60,4554.86,19.65,89503.01,106,115.74,33.6,7.8,Wala,Wala
Gui039,Guimba,Malagkit na Lupa,Tag-araw,2023,2022-12-26,2023-04-24,NSIC Rc160,3.3,68.0,56.0,60,3344.09,19.65,65711.41,119,98.47,32.4,6.9,Wala,Wala
Gui040,Guimba,Buhanging Lupa,Tag-araw,2023,2023-01-07,2023-04-28,NSIC Rc354,4.92,70.0,65.0,60,3917.72,19.65,76983.29,111,169.17,32.9,8.5,Wala,Wala
Gui041,Guimba,Malagkit na Lupa,Tag-araw,2023,2022-12-19,2023-03-29,NSIC Rc438,2.3,77.0,60.0,60,3621.64,19.65,71165.14,100,110.04,30.1,6.7,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Gui042,Guimba,Banlik,Tag-araw,2023,2023-01-21,2023-05-12,NSIC Rc238,1.37,72.0,65.0,60,3892.5,19.65,76487.54,111,133.55,32.7,8.4,Wala,Wala
Gui043,Guimba,Buhanging Lupa,Tag-araw,2023,2023-01-09,2023-04-28,NSIC Rc354,3.81,68.0,51.0,60,3067.63,19.65,60278.9,109,164.19,32.1,7.2,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Gui044,Guimba,Mabuhanging Burak,Tag-araw,2023,2022-12-03,2023-03-14,NSIC Rc438,4.4,81.0,79.0,60,4758.8,19.65,93510.38,101,9.19,28.6,7.5,Wala,Wala
Gui045,Guimba,Banlik,Tag-araw,2023,2023-01-28,2023-05-12,NSIC Rc160,1.39,74.0,58.0,60,3490.65,19.65,68591.3,104,136.78,30.9,6.7,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Gui046,Guimba,Buhanging Lupa,Tag-araw,2023,2023-01-04,2023-04-17,NSIC Rc438,3.01,73.0,66.0,60,3961.74,19.65,77848.18,103,121.84,32.2,7.2,Wala,Wala
Gui047,Guimba,Banlik,Tag-araw,2023,2022-12-20,2023-04-05,NSIC Rc438,3.12,100.0,78.0,60,4696.91,19.65,92294.36,106,91.66,31.8,6.7,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Gui048,Guimba,Buhanging Lupa,Tag-araw,2023,2023-01-02,2023-04-19,NSIC Rc438,1.68,77.0,59.0,60,3512.5,19.65,69020.6,107,56.73,32.0,6.7,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Gui049,Guimba,Burak,Tag-araw,2023,2023-01-24,2023-05-06,NSIC Rc354,4.95,90.0,80.0,60,4811.53,19.65,94546.58,102,70.78,31.3,6.6,Wala,Wala
Gui050,Guimba,Burak,Tag-araw,2023,2023-01-10,2023-05-01,NSIC Rc160,3.05,75.0,61.0,60,3657.45,19.65,71868.84,111,83.82,31.5,7.5,Wala,Wala
Gui051,Guimba,Mabuhanging Burak,Tag-araw,2023,2022-12-27,2023-04-13,NSIC Rc238,1.82,79.0,65.0,60,3878.73,19.65,76216.98,107,146.11,31.7,7.5,Wala,Wala
Gui052,Guimba,Buhanging Lupa,Tag-araw,2023,2022-12-25,2023-04-16,NSIC Rc160,4.9,86.0,58.0,60,3467.69,19.65,68140.06,112,151.19,35.1,6.9,Matinding Init; Mababang Ani,Regular na pagpapatubig; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Gui053,Guimba,Buhanging Lupa,Tag-araw,2023,2022-12-15,2023-03-31,NSIC Rc438,4.03,97.0,73.0,60,4394.2,19.65,86346.06,106,142.75,33.1,7.2,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Gui054,Guimba,Banlik,Tag-araw,2023,2023-01-20,2023-05-16,NSIC Rc438,3.6,82.0,68.0,60,4078.64,19.65,80145.24,116,116.34,33.7,7.5,Wala,Wala
Gui055,Guimba,Burak,Tag-araw,2023,2023-01-01,2023-04-22,NSIC Rc238,1.55,83.0,63.0,60,3788.86,19.65,74451.18,111,104.47,34.0,7.9,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Gui056,Guimba,Burak,Tag-araw,2023,2022-12-26,2023-04-14,NSIC Rc438,3.31,93.0,80.0,60,4818.09,19.65,94675.45,109,130.71,31.3,7.6,Wala,Wala
Gui057,Guimba,Mabuhanging Burak,Tag-araw,2023,2022-12-02,2023-03-30,NSIC Rc354,3.3,85.0,74.0,60,4411.84,19.65,86692.73,118,144.79,32.2,7.6,Wala,Wala
Gui058,Guimba,Burak,Tag-araw,2023,2023-01-03,2023-05-01,NSIC Rc160,2.3,81.0,66.0,60,3948.15,19.65,77581.1,118,94.69,31.0,6.9,Wala,Wala
Gui059,Guimba,Malagkit na Lupa,Tag-araw,2023,2022-12-16,2023-04-07,NSIC Rc438,2.24,82.0,72.0,60,4325.97,19.65,85005.24,112,108.3,34.0,8.3,Wala,Wala
Gui060,Guimba,Banlik,Tag-araw,2023,2023-01-03,2023-04-16,NSIC Rc438,3.35,78.0,62.0,60,3690.61,19.65,72520.39,103,144.45,32.7,6.8,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Gui061,Guimba,Burak,Tag-araw,2023,2022-12-23,2023-04-18,NSIC Rc354,4.79,80.0,71.0,60,4269.55,19.65,83896.57,116,129.98,34.5,7.8,Wala,Wala
Gui062,Guimba,Buhanging Lupa,Tag-araw,2023,2023-01-11,2023-04-30,NSIC Rc438,2.27,71.0,64.0,60,3810.54,19.65,74877.18,109,92.5,29.8,7.8,Wala,Wala
Gui063,Guimba,Banlik,Tag-araw,2023,2023-01-20,2023-05-15,NSIC Rc238,1.45,74.0,63.0,60,3794.47,19.65,74561.4,115,165.06,30.9,8.2,Wala,Wala
Gui064,Guimba,Banlik,Tag-araw,2023,2023-01-10,2023-05-04,NSIC Rc354,0.8,86.0,67.0,60,4045.26,19.65,79489.33,114,65.48,28.4,7.9,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Gui065,Guimba,Malagkit na Lupa,Tag-araw,2023,2022-12-10,2023-03-24,NSIC Rc438,0.64,69.0,59.0,60,3547.34,19.65,69705.22,104,128.56,28.8,7.6,Wala,Wala
Gui066,Guimba,Burak,Tag-araw,2023,2023-01-24,2023-05-13,NSIC Rc354,1.79,93.0,84.0,60,5011.15,19.65,98469.19,109,62.49,33.2,7.2,Wala,Wala
Gui067,Guimba,Malagkit na Lupa,Tag-araw,2023,2022-12-20,2023-04-02,NSIC Rc354,4.21,97.0,83.0,60,5000.92,19.65,98268.11,103,136.1,30.7,7.0,Wala,Wala
Gui068,Guimba,Buhanging Lupa,Tag-araw,2023,2022-12-05,2023-03-27,NSIC Rc438,2.41,97.0,83.0,60,4979.61,19.65,97849.33,112,93.29,30.3,7.6,Wala,Wala
Gui069,Guimba,Burak,Tag-araw,2023,2022-12-23,2023-04-04,NSIC Rc354,2.82,73.0,65.0,60,3903.63,19.65,76706.32,102,72.58,32.5,6.5,Wala,Wala
Gui070,Guimba,Buhanging Lupa,Tag-araw,2023,2023-01-21,2023-05-10,NSIC Rc160,2.33,95.0,88.0,60,5299.78,19.65,104140.76,109,74.92,31.5,7.3,Wala,Wala
Gui071,Guimba,Buhanging Lupa,Tag-araw,2023,2022-12-08,2023-03-22,NSIC Rc238,3.51,76.0,64.0,60,3814.83,19.65,74961.45,104,26.76,34.3,6.3,Wala,Wala
Gui072,Guimba,Burak,Tag-araw,2023,2023-01-26,2023-05-09,NSIC Rc354,2.45,78.0,74.0,60,4423.23,19.65,86916.5,103,125.5,33.6,7.4,Wala,Wala
Gui073,Guimba,Banlik,Tag-araw,2023,2023-01-16,2023-05-12,NSIC Rc238,1.62,69.0,65.0,60,3879.89,19.65,76239.88,116,164.52,30.3,7.9,Wala,Wala
Gui074,Guimba,Buhanging Lupa,Tag-araw,2023,2022-12-11,2023-04-10,NSIC Rc354,3.49,97.0,83.0,60,4965.51,19.65,97572.21,120,82.08,28.2,7.6,Wala,Wala
Ali000,Aliaga,Malagkit na Lupa,Tag-araw,2023,2022-12-23,2023-04-12,NSIC Rc438,2.15,88.0,65.0,60,3881.74,19.65,76276.13,110,257.02,31.7,8.3,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali001,Aliaga,Buhanging Lupa,Tag-araw,2023,2023-01-10,2023-04-25,NSIC Rc160,4.2,81.0,61.0,60,3640.09,19.65,71527.79,105,151.94,29.5,7.8,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali002,Aliaga,Buhanging Lupa,Tag-araw,2023,2022-12-01,2023-03-25,NSIC Rc438,4.69,86.0,59.0,60,3567.58,19.65,70102.97,114,149.82,35.7,7.0,Matinding Init; Mababang Ani,Regular na pagpapatubig; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali003,Aliaga,Mabuhanging Burak,Tag-araw,2023,2023-01-03,2023-04-25,NSIC Rc438,3.44,73.0,58.0,60,3495.26,19.65,68681.8,112,96.99,30.0,8.0,Wala,Wala
Ali004,Aliaga,Burak,Tag-araw,2023,2023-01-03,2023-04-26,NSIC Rc160,1.04,98.0,81.0,60,4830.87,19.65,94926.66,113,93.06,27.5,8.1,Wala,Wala
Ali005,Aliaga,Malagkit na Lupa,Tag-araw,2023,2023-01-20,2023-05-11,NSIC Rc160,1.08,79.0,58.0,60,3485.39,19.65,68487.89,111,98.11,33.6,7.1,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali006,Aliaga,Banlik,Tag-araw,2023,2023-01-19,2023-05-02,NSIC Rc354,0.5,69.0,56.0,60,3357.1,19.65,65966.95,103,98.21,31.4,6.3,Wala,Wala
Ali007,Aliaga,Buhanging Lupa,Tag-araw,2023,2023-01-01,2023-04-24,NSIC Rc238,2.22,69.0,57.0,60,3392.0,19.65,66652.73,113,126.38,33.2,8.1,Wala,Wala
Ali008,Aliaga,Buhanging Lupa,Tag-araw,2023,2022-12-20,2023-04-05,NSIC Rc438,2.34,87.0,77.0,60,4591.96,19.65,90231.93,106,17.0,32.2,7.1,Wala,Wala
Ali009,Aliaga,Mabuhanging Burak,Tag-araw,2023,2022-12-22,2023-04-13,NSIC Rc238,4.55,68.0,50.0,60,2997.94,19.65,58909.58,112,221.8,29.3,8.9,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali010,Aliaga,Malagkit na Lupa,Tag-araw,2023,2022-12-18,2023-04-16,NSIC Rc438,1.68,69.0,56.0,60,3357.81,19.65,65981.02,119,95.73,35.9,6.3,Matinding Init,Regular na pagpapatubig
Ali011,Aliaga,Mabuhanging Burak,Tag-araw,2023,2022-12-13,2023-04-06,NSIC Rc160,2.25,81.0,61.0,60,3673.25,19.65,72179.39,114,155.21,31.0,7.8,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali012,Aliaga,Burak,Tag-araw,2023,2023-01-26,2023-05-13,NSIC Rc438,1.11,93.0,86.0,60,5137.58,19.65,100953.42,107,110.31,32.0,7.9,Wala,Wala
Ali013,Aliaga,Mabuhanging Burak,Tag-araw,2023,2022-12-02,2023-03-22,NSIC Rc160,1.85,78.0,68.0,60,4077.42,19.65,80121.23,110,62.6,31.9,7.7,Wala,Wala
Ali014,Aliaga,Malagkit na Lupa,Tag-araw,2023,2022-12-27,2023-04-25,NSIC Rc354,2.28,99.0,81.0,60,4885.75,19.65,96004.89,119,86.0,32.2,6.9,Wala,Wala
Ali015,Aliaga,Malagkit na Lupa,Tag-araw,2023,2023-01-10,2023-04-20,NSIC Rc438,2.31,71.0,52.0,60,3119.44,19.65,61296.96,100,62.58,29.4,6.5,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali016,Aliaga,Malagkit na Lupa,Tag-araw,2023,2023-01-15,2023-05-10,NSIC Rc354,1.59,87.0,68.0,60,4102.68,19.65,80617.72,115,97.94,35.4,6.8,Matinding Init; Mababang Ani,Regular na pagpapatubig; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali017,Aliaga,Malagkit na Lupa,Tag-araw,2023,2023-01-04,2023-04-26,NSIC Rc438,3.26,70.0,55.0,60,3312.87,19.65,65097.88,112,104.11,31.3,8.0,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali018,Aliaga,Burak,Tag-araw,2023,2023-01-11,2023-05-01,NSIC Rc160,2.86,99.0,79.0,60,4767.58,19.65,93682.92,110,137.7,31.7,8.0,Wala,Wala
Ali019,Aliaga,Mabuhanging Burak,Tag-araw,2023,2023-01-20,2023-05-17,NSIC Rc160,2.9,96.0,86.0,60,5182.1,19.65,101828.25,117,193.4,32.0,7.8,Wala,Wala
Ali020,Aliaga,Malagkit na Lupa,Tag-araw,2023,2023-01-01,2023-04-11,NSIC Rc238,1.87,81.0,64.0,60,3859.27,19.65,75834.63,100,135.02,30.5,6.8,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali021,Aliaga,Burak,Tag-araw,2023,2022-12-02,2023-03-28,NSIC Rc238,4.31,81.0,69.0,60,4133.85,19.65,81230.23,116,125.15,32.6,7.6,Wala,Wala
Ali022,Aliaga,Buhanging Lupa,Tag-araw,2023,2023-01-19,2023-05-13,NSIC Rc354,1.32,74.0,65.0,60,3901.71,19.65,76668.53,114,97.17,31.0,7.7,Wala,Wala
Ali023,Aliaga,Banlik,Tag-araw,2023,2022-12-17,2023-04-03,NSIC Rc438,1.87,68.0,59.0,60,3516.85,19.65,69106.04,107,68.1,32.6,7.0,Wala,Wala
Ali024,Aliaga,Malagkit na Lupa,Tag-araw,2023,2023-01-15,2023-04-28,NSIC Rc160,3.22,84.0,62.0,60,3716.61,19.65,73031.31,103,131.45,31.7,6.6,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali025,Aliaga,Banlik,Tag-araw,2023,2023-01-28,2023-05-24,NSIC Rc438,3.45,85.0,61.0,60,3671.9,19.65,72152.93,116,114.36,31.9,7.1,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali026,Aliaga,Buhanging Lupa,Tag-araw,2023,2022-12-28,2023-04-25,NSIC Rc238,2.35,92.0,81.0,60,4883.69,19.65,95964.47,118,104.93,31.6,7.8,Wala,Wala
Ali027,Aliaga,Banlik,Tag-araw,2023,2023-01-23,2023-05-10,NSIC Rc238,3.83,96.0,69.0,60,4169.16,19.65,81923.96,107,100.9,37.4,6.5,Matinding Init; Mababang Ani,Regular na pagpapatubig; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali028,Aliaga,Banlik,Tag-araw,2023,2023-01-15,2023-05-05,NSIC Rc238,0.56,72.0,56.0,60,3379.92,19.65,66415.33,110,115.58,33.3,7.9,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali029,Aliaga,Buhanging Lupa,Tag-araw,2023,2022-12-14,2023-04-03,NSIC Rc238,0.65,87.0,69.0,60,4141.67,19.65,81383.88,110,121.9,31.5,8.0,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali030,Aliaga,Burak,Tag-araw,2023,2022-12-07,2023-03-22,NSIC Rc354,1.3,94.0,76.0,60,4548.3,19.65,89374.09,105,164.7,31.4,7.4,Wala,Wala
Ali031,Aliaga,Malagkit na Lupa,Tag-araw,2023,2022-12-27,2023-04-14,NSIC Rc438,4.57,96.0,77.0,60,4591.69,19.65,90226.75,108,152.75,31.3,7.4,Wala,Wala
Ali032,Aliaga,Mabuhanging Burak,Tag-araw,2023,2023-01-15,2023-05-02,NSIC Rc238,2.77,97.0,96.0,60,5737.34,19.65,112738.83,107,52.0,32.7,7.5,Wala,Wala
Ali033,Aliaga,Buhanging Lupa,Tag-araw,2023,2023-01-12,2023-05-05,NSIC Rc160,3.62,93.0,74.0,60,4413.76,19.65,86730.38,113,44.77,33.1,7.3,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali034,Aliaga,Banlik,Tag-araw,2023,2022-12-14,2023-04-11,NSIC Rc438,4.84,69.0,53.0,60,3165.93,19.65,62210.57,118,40.29,31.4,6.6,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali035,Aliaga,Banlik,Tag-araw,2023,2023-01-17,2023-05-10,NSIC Rc238,4.0,90.0,65.0,60,3895.9,19.65,76554.38,113,28.41,37.6,6.5,Matinding Init; Mababang Ani,Regular na pagpapatubig; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali036,Aliaga,Malagkit na Lupa,Tag-araw,2023,2022-12-05,2023-03-21,NSIC Rc238,2.42,97.0,78.0,60,4665.35,19.65,91674.21,106,17.3,32.0,6.8,Wala,Wala
Ali037,Aliaga,Mabuhanging Burak,Tag-araw,2023,2023-01-03,2023-04-20,NSIC Rc238,1.82,97.0,78.0,60,4658.6,19.65,91541.47,107,157.17,34.1,7.4,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali038,Aliaga,Banlik,Tag-araw,2023,2022-12-07,2023-03-17,NSIC Rc238,1.33,82.0,62.0,60,3699.01,19.65,72685.51,100,142.57,31.4,6.6,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali039,Aliaga,Malagkit na Lupa,Tag-araw,2023,2022-12-27,2023-04-13,NSIC Rc238,0.62,95.0,83.0,60,4991.07,19.65,98074.53,107,167.55,33.8,7.7,Wala,Wala
Ali040,Aliaga,Burak,Tag-araw,2023,2023-01-28,2023-05-21,NSIC Rc354,2.71,70.0,61.0,60,3642.11,19.65,71567.5,113,110.61,32.5,8.3,Wala,Wala
Ali041,Aliaga,Banlik,Tag-araw,2023,2023-01-17,2023-05-07,NSIC Rc354,1.0,85.0,73.0,60,4361.34,19.65,85700.4,110,84.8,30.2,7.6,Wala,Wala
Ali042,Aliaga,Mabuhanging Burak,Tag-araw,2023,2023-01-18,2023-04-30,NSIC Rc438,3.86,95.0,83.0,60,4981.22,19.65,97880.93,102,161.86,34.6,7.1,Wala,Wala
Ali043,Aliaga,Banlik,Tag-araw,2023,2022-12-25,2023-04-14,NSIC Rc438,3.1,71.0,63.0,60,3768.07,19.65,74042.56,110,55.79,31.7,7.7,Wala,Wala
Ali044,Aliaga,Banlik,Tag-araw,2023,2022-12-01,2023-03-16,NSIC Rc438,1.11,73.0,60.0,60,3601.27,19.65,70764.95,105,92.83,31.9,6.9,Wala,Wala
Ali045,Aliaga,Banlik,Tag-araw,2023,2022-12-27,2023-04-12,NSIC Rc438,4.3,69.0,53.0,60,3195.36,19.65,62788.86,106,103.21,33.9,7.3,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali046,Aliaga,Malagkit na Lupa,Tag-araw,2023,2023-01-27,2023-05-24,NSIC Rc354,3.55,87.0,75.0,60,4496.52,19.65,88356.57,117,62.64,30.3,7.1,Wala,Wala
Ali047,Aliaga,Banlik,Tag-araw,2023,2023-01-10,2023-05-10,NSIC Rc354,3.98,90.0,72.0,60,4301.2,19.65,84518.56,120,161.83,31.1,7.4,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali048,Aliaga,Malagkit na Lupa,Tag-araw,2023,2023-01-27,2023-05-10,NSIC Rc160,1.29,92.0,78.0,60,4702.9,19.65,92412.06,103,36.85,31.0,6.4,Wala,Wala
Ali049,Aliaga,Buhanging Lupa,Tag-araw,2023,2022-12-04,2023-03-19,NSIC Rc354,1.63,99.0,73.0,60,4367.89,19.65,85829.01,105,83.5,35.1,6.0,Matinding Init; Mababang Ani,Regular na pagpapatubig; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali050,Aliaga,Banlik,Tag-araw,2023,2022-12-14,2023-03-25,NSIC Rc354,2.83,92.0,72.0,60,4344.73,19.65,85374.04,101,146.24,34.3,6.8,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali051,Aliaga,Mabuhanging Burak,Tag-araw,2023,2022-12-18,2023-04-10,NSIC Rc238,1.54,82.0,73.0,60,4363.89,19.65,85750.49,113,141.0,33.9,8.3,Wala,Wala
Ali052,Aliaga,Buhanging Lupa,Tag-araw,2023,2023-01-04,2023-04-20,NSIC Rc438,2.9,75.0,58.0,60,3498.07,19.65,68736.98,106,65.6,31.6,6.7,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali053,Aliaga,Malagkit na Lupa,Tag-araw,2023,2023-01-06,2023-04-23,NSIC Rc354,1.03,95.0,84.0,60,5059.93,19.65,99427.59,107,50.5,31.6,7.1,Wala,Wala
Ali054,Aliaga,Burak,Tag-araw,2023,2023-01-17,2023-05-16,NSIC Rc238,4.08,89.0,77.0,60,4644.28,19.65,91260.04,119,134.21,32.3,7.7,Wala,Wala
Ali055,Aliaga,Malagkit na Lupa,Tag-araw,2023,2023-01-17,2023-05-15,NSIC Rc160,2.12,100.0,80.0,60,4774.11,19.65,93811.19,118,165.57,29.7,8.0,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali056,Aliaga,Malagkit na Lupa,Tag-araw,2023,2022-12-14,2023-03-29,NSIC Rc354,4.73,72.0,65.0,60,3886.65,19.65,76372.71,105,125.01,29.5,8.4,Wala,Wala
Ali057,Aliaga,Buhanging Lupa,Tag-araw,2023,2023-01-13,2023-05-09,NSIC Rc160,4.7,90.0,77.0,60,4591.36,19.65,90220.26,116,104.71,33.5,7.6,Wala,Wala
Ali058,Aliaga,Mabuhanging Burak,Tag-araw,2023,2023-01-24,2023-05-06,NSIC Rc238,3.79,87.0,83.0,60,4968.54,19.65,97631.87,102,89.27,33.1,6.8,Wala,Wala
Ali059,Aliaga,Buhanging Lupa,Tag-araw,2023,2023-01-01,2023-04-27,NSIC Rc160,3.62,90.0,80.0,60,4797.19,19.65,94264.82,116,52.01,28.7,7.7,Wala,Wala
Ali060,Aliaga,Buhanging Lupa,Tag-araw,2023,2023-01-10,2023-04-29,NSIC Rc354,4.99,98.0,77.0,60,4639.49,19.65,91166.06,109,127.85,35.5,6.7,Matinding Init; Mababang Ani,Regular na pagpapatubig; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali061,Aliaga,Mabuhanging Burak,Tag-araw,2023,2022-12-13,2023-04-04,NSIC Rc354,4.7,70.0,57.0,60,3424.57,19.65,67292.77,112,50.2,34.4,7.5,Wala,Wala
Ali062,Aliaga,Mabuhanging Burak,Tag-araw,2023,2022-12-01,2023-03-26,NSIC Rc238,2.16,84.0,78.0,60,4703.3,19.65,92419.91,115,102.17,29.3,9.1,Wala,Wala
Ali063,Aliaga,Mabuhanging Burak,Tag-araw,2023,2023-01-18,2023-05-13,NSIC Rc354,4.95,91.0,83.0,60,4995.38,19.65,98159.21,115,43.42,32.0,7.8,Wala,Wala
Ali064,Aliaga,Burak,Tag-araw,2023,2023-01-15,2023-05-10,NSIC Rc160,0.58,69.0,54.0,60,3233.9,19.65,63546.22,115,79.78,29.4,7.9,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali065,Aliaga,Malagkit na Lupa,Tag-araw,2023,2023-01-07,2023-05-05,NSIC Rc238,3.73,78.0,59.0,60,3541.39,19.65,69588.33,118,15.3,30.3,6.6,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali066,Aliaga,Mabuhanging Burak,Tag-araw,2023,2023-01-01,2023-04-16,NSIC Rc354,4.4,75.0,63.0,60,3798.43,19.65,74639.07,105,109.69,32.0,7.6,Wala,Wala
Ali067,Aliaga,Malagkit na Lupa,Tag-araw,2023,2022-12-21,2023-04-07,NSIC Rc438,2.86,67.0,58.0,60,3505.4,19.65,68881.05,107,74.94,32.4,7.1,Wala,Wala
Ali068,Aliaga,Banlik,Tag-araw,2023,2023-01-02,2023-04-21,NSIC Rc238,1.19,83.0,68.0,60,4055.06,19.65,79682.01,109,152.0,32.8,7.5,Wala,Wala
Ali069,Aliaga,Banlik,Tag-araw,2023,2023-01-13,2023-05-05,NSIC Rc238,3.47,80.0,60.0,60,3573.71,19.65,70223.36,112,93.93,33.9,7.2,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Ali070,Aliaga,Banlik,Tag-araw,2023,2022-12-07,2023-03-19,NSIC Rc438,1.19,81.0,63.0,60,3803.09,19.65,74730.71,102,52.01,31.6,6.1,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
