ID_Magsasaka,Bayan,Uri_ng_Lupa,Panahon,Taon,Petsa_ng_Pagtatanim,Petsa_ng_Pag_aani,Uri_ng_Palay,Sukat_ng_Bukid_Ektarya,Inaasahang_Ani_Sako,Aktwal_na_Ani_Sako,Kilos_kada_Sako,Kabuuang_Kilos,Presyo_kada_Kilo,Kabuuang_Kita,Tagal_ng_Paglago_Araw,Kabuuang_Ulan_mm,Temperatura_Celsius,Antas_ng_Tagumpay,Mga_Hamon,Mga_Rekomendasyon,Total_Inaasahang_Kilo,Aktwal_Nabentang_Kilo,Total_Inaasahang_Kita,Aktwal_Nabentang_Kita,Planting_Month,Planting_Day,Reaping_Month,Reaping_Day,Planting_Typhoon_Risk,Reaping_Typhoon_Risk,Typhoon_Risk,Uri_ng_Palay_Freq,Bayan_Freq,Uri_ng_Lupa_Freq,Reduction_Percentage
Gap031,Gapan,Malagkit na Lupa,Tag-araw,2023,2022-12-07,2023-03-26,NSIC Rc160,1.39,116.75999999999999,86.67595436159546,60,4380.03,19.65,86067.67,109,168.71,31.4,7.7,Wala,Wala,4763.808,4380.0,1560.1471199999999,1434.4499999999998,12,7,3,26,0,0,0,958,745,1511,0.2576571226310768
Gap032,Gapan,Malagkit na Lupa,Tag-araw,2023,2023-01-24,2023-05-18,NSIC Rc160,0.6,50.4,45.31121724114488,60,4123.29,19.65,81022.63,114,41.43,31.7,7.4,Wala,Wala,2056.3199999999997,4140.0,673.4447999999999,1355.85,1,24,5,18,0,0,0,958,745,1511,0.10096791188204601
Gap033,Gapan,Burak,Tag-araw,2023,2023-01-22,2023-05-13,NSIC Rc354,4.15,348.6,265.69837033348875,60,3476.03,19.65,68303.89,111,58.4,33.2,7.3,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,14222.880000000001,3480.0,4657.9932,1139.6999999999998,1,22,5,13,0,0,0,930,745,1548,0.2378130512521838
Gap034,Gapan,Banlik,Tag-araw,2023,2023-01-14,2023-04-25,NSIC Rc238,1.1,92.4,75.74816625717017,60,3107.15,19.65,61055.53,101,92.6,35.4,5.3,Matinding Init; Mababang Ani,Regular na pagpapatubig; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,3769.92,3120.0,1234.6488,1021.8,1,14,4,25,0,0,0,947,745,1501,0.18021465089642683
Gap035,Gapan,Malagkit na Lupa,Tag-araw,2023,2023-01-09,2023-04-21,NSIC Rc354,1.84,154.56,95.1918041146036,60,3765.96,19.65,74001.13,102,158.15,31.7,6.9,Wala,Wala,6306.048000000001,3780.0,2065.23072,1237.9499999999998,1,9,4,21,0,0,0,930,745,1511,0.3841109982233204
Gap036,Gapan,Burak,Tag-araw,2023,2022-12-25,2023-04-09,NSIC Rc438,3.21,269.64,178.93681930983968,60,5414.76,19.65,106399.98,105,135.78,31.2,7.8,Wala,Wala,11001.312,5400.0,3602.9296799999997,1768.4999999999998,12,25,4,9,0,0,0,913,745,1548,0.33638622122148165
Gap037,Gapan,Buhanging Lupa,Tag-araw,2023,2022-12-18,2023-04-08,NSIC Rc160,2.15,180.6,169.50965026667964,60,4015.23,19.65,78899.36,111,101.7,31.3,8.2,Wala,Wala,7368.48,4020.0,2413.1771999999996,1316.55,12,18,4,8,0,0,0,958,745,1539,0.06140835954219469
Gap038,Gapan,Buhanging Lupa,Tag-araw,2023,2023-01-27,2023-05-15,NSIC Rc354,0.92,77.28,50.34041143396069,60,3642.97,19.65,71584.31,108,138.32,34.9,7.5,Wala,Wala,3153.0240000000003,3660.0,1032.61536,1198.6499999999999,1,27,5,15,0,0,0,930,745,1539,0.348597160533635
Gap039,Gapan,Banlik,Tag-araw,2023,2022-12-24,2023-04-13,NSIC Rc160,1.18,99.11999999999999,66.01922810950624,60,4024.65,19.65,79084.37,110,139.93,33.8,8.1,Wala,Wala,4044.095999999999,4020.0,1324.4414399999996,1316.55,12,24,4,13,0,0,0,958,745,1501,0.3339464476442065
Gap040,Gapan,Burak,Tag-araw,2023,2023-01-04,2023-04-17,NSIC Rc354,4.09,343.56,334.4782137359703,60,4693.48,19.65,92226.79,103,146.15,33.1,7.0,Wala,Wala,14017.248,4680.0,4590.64872,1532.6999999999998,1,4,4,17,0,0,0,930,745,1548,0.026434352846750782
Gap041,Gapan,Mabuhanging Burak,Tag-araw,2023,2022-12-26,2023-04-23,NSIC Rc438,2.29,192.36,123.19285141362434,60,4130.96,19.65,81173.3,118,43.04,35.4,5.8,Matinding Init; Mababang Ani,Regular na pagpapatubig; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,7848.288000000001,4140.0,2570.3143200000004,1355.85,12,26,4,23,0,0,0,913,745,1500,0.359571369236721
Gap042,Gapan,Malagkit na Lupa,Tag-araw,2023,2022-12-01,2023-03-28,NSIC Rc238,4.66,391.44,290.6632704743981,60,5060.33,19.65,99435.56,117,190.22,31.5,7.9,Wala,Wala,15970.752000000002,5040.0,5230.4212800000005,1650.6,12,1,3,28,0,0,0,947,745,1511,0.25745128123237776
Gap043,Gapan,Malagkit na Lupa,Tag-araw,2023,2023-01-10,2023-04-30,NSIC Rc160,2.58,216.72,188.80092883795433,60,3372.2,19.65,66263.81,110,81.47,33.2,7.5,Wala,Wala,8842.176,3360.0,2895.8126399999996,1100.3999999999999,1,10,4,30,0,0,0,958,745,1511,0.12882554061482865
Gap044,Gapan,Banlik,Tag-araw,2023,2022-12-27,2023-04-25,NSIC Rc238,0.97,81.48,73.831783702353,60,4058.3,19.65,79745.54,119,127.54,31.6,7.8,Wala,Wala,3324.3840000000005,4080.0,1088.73576,1336.1999999999998,12,27,4,25,0,0,0,947,745,1501,0.09386617940165694
Gap045,Gapan,Mabuhanging Burak,Tag-araw,2023,2023-01-01,2023-04-15,NSIC Rc354,0.91,76.44,59.217362932264514,60,3520.65,19.65,69180.71,104,37.5,32.6,6.0,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,3118.752,3540.0,1021.3912799999999,1159.35,1,1,4,15,0,0,0,930,745,1500,0.22530922380606336
Gap046,Gapan,Burak,Tag-araw,2023,2023-01-06,2023-04-19,NSIC Rc160,0.73,61.32,55.29475766953941,60,4854.77,19.65,95396.28,103,127.57,33.5,7.0,Wala,Wala,2501.856,4860.0,819.35784,1591.6499999999999,1,6,4,19,0,0,0,958,745,1548,0.09825900734606315
Gap047,Gapan,Mabuhanging Burak,Tag-araw,2023,2023-01-13,2023-05-05,NSIC Rc354,1.99,167.16,125.96853963785209,60,4105.39,19.65,80670.85,112,117.46,31.5,8.2,Wala,Wala,6820.128000000001,4080.0,2233.59192,1336.1999999999998,1,13,5,5,0,0,0,930,745,1500,0.24641936086472777
Gap048,Gapan,Banlik,Tag-araw,2023,2023-01-01,2023-04-15,NSIC Rc160,3.98,334.32,210.60902229122934,60,3633.6,19.65,71400.3,104,149.7,32.1,6.7,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,13640.256000000001,3660.0,4467.18384,1198.6499999999999,1,1,4,15,0,0,0,958,745,1501,0.37003762176588495
Gap049,Gapan,Mabuhanging Burak,Tag-araw,2023,2022-12-25,2023-04-20,NSIC Rc438,1.31,110.04,101.95668825220875,60,5065.35,19.65,99534.2,116,76.75,31.6,7.3,Wala,Wala,4489.6320000000005,5040.0,1470.35448,1650.6,12,25,4,20,0,0,0,913,745,1500,0.0734579402743663
Gap050,Gapan,Mabuhanging Burak,Tag-araw,2023,2022-12-15,2023-03-29,NSIC Rc238,2.78,233.51999999999998,204.34311587499622,60,4837.88,19.65,95064.37,104,12.7,31.6,6.3,Wala,Wala,9527.616,4860.0,3120.2942399999997,1591.6499999999999,12,15,3,29,0,0,0,947,745,1500,0.124943834039927
Gap051,Gapan,Burak,Tag-araw,2023,2022-12-27,2023-04-18,NSIC Rc238,2.91,244.44,182.82152919523145,60,4595.22,19.65,90296.07,112,134.42,32.7,8.7,Wala,Wala,9973.152,4620.0,3266.2072799999996,1513.05,12,27,4,18,0,0,0,947,745,1548,0.25208014565851966
Gap052,Gapan,Mabuhanging Burak,Tag-araw,2023,2023-01-27,2023-05-24,NSIC Rc354,1.18,99.11999999999999,83.76389435961853,60,3996.14,19.65,78524.21,117,176.03,31.5,7.4,Wala,Wala,4044.095999999999,4020.0,1324.4414399999996,1316.55,1,27,5,24,0,0,0,930,745,1500,0.15492439104501066
Gap053,Gapan,Malagkit na Lupa,Tag-araw,2023,2023-01-06,2023-04-21,NSIC Rc160,1.28,107.52,86.32788698926026,60,3656.05,19.65,71841.37,105,124.37,33.6,7.7,Wala,Wala,4386.816000000001,3660.0,1436.68224,1198.6499999999999,1,6,4,21,0,0,0,958,745,1511,0.1970992653528621
Gap054,Gapan,Buhanging Lupa,Tag-araw,2023,2022-12-03,2023-03-31,NSIC Rc354,0.54,45.36,32.692337560529374,60,3260.26,19.65,64064.05,118,217.14,32.3,7.8,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,1850.688,3240.0,606.10032,1061.1,12,3,3,31,0,0,0,930,745,1539,0.27926945413295035
Gap055,Gapan,Buhanging Lupa,Tag-araw,2023,2022-12-15,2023-04-13,NSIC Rc354,3.99,335.16,186.44371422041536,60,4549.52,19.65,89398.15,119,47.79,33.7,6.8,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,13674.528000000002,4560.0,4478.407920000001,1493.3999999999999,12,15,4,13,0,0,0,930,745,1539,0.44371728660814136
Gap056,Gapan,Malagkit na Lupa,Tag-araw,2023,2023-01-14,2023-04-24,NSIC Rc238,2.45,205.8,197.1935760821315,60,4165.55,19.65,81853.13,100,193.29,31.4,7.3,Wala,Wala,8396.640000000001,4140.0,2749.8996,1355.85,1,14,4,24,0,0,0,947,745,1511,0.04181935820149906
Gap057,Gapan,Burak,Tag-araw,2023,2023-01-17,2023-05-02,NSIC Rc438,0.57,47.879999999999995,37.24591600941934,60,3448.99,19.65,67772.58,105,142.05,34.5,7.5,Wala,Wala,1953.5039999999995,3420.0,639.7725599999998,1120.05,1,17,5,2,0,0,0,913,745,1548,0.22209866312825102
Gap058,Gapan,Buhanging Lupa,Tag-araw,2023,2023-01-21,2023-05-14,NSIC Rc354,1.38,115.91999999999999,100.53127499950025,60,3548.96,19.65,69736.97,113,150.85,32.3,8.2,Wala,Wala,4729.536,3540.0,1548.9230399999997,1159.35,1,21,5,14,0,0,0,930,745,1539,0.13275297619478715
Gap059,Gapan,Mabuhanging Burak,Tag-araw,2023,2023-01-17,2023-05-08,NSIC Rc438,2.76,231.83999999999997,195.6845381360333,60,3693.2,19.65,72571.33,111,65.08,31.8,7.6,Wala,Wala,9459.072,3720.0,3097.8460799999993,1218.3,1,17,5,8,0,0,0,913,745,1500,0.15595005979971838
Gap060,Gapan,Banlik,Tag-araw,2023,2022-12-10,2023-03-28,NSIC Rc160,1.47,123.48,78.75500958126362,60,4093.21,19.65,80431.5,108,122.93,33.8,7.1,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,5037.984,4080.0,1649.93976,1336.1999999999998,12,10,3,28,0,0,0,958,745,1501,0.36220432797810476
Gap061,Gapan,Burak,Tag-araw,2023,2022-12-08,2023-03-18,NSIC Rc354,2.5,210.0,147.72408705911735,60,4713.13,19.65,92613.03,100,116.7,31.2,7.3,Wala,Wala,8567.999999999998,4740.0,2806.0199999999995,1552.35,12,8,3,18,0,0,0,930,745,1548,0.2965519663851554
Gap062,Gapan,Banlik,Tag-araw,2023,2022-12-13,2023-04-12,NSIC Rc438,3.83,321.72,200.03586277013662,60,3461.85,19.65,68025.3,120,127.77,33.7,7.2,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,13782.484800000002,3480.0,4513.763772,1139.6999999999998,12,13,4,12,0,0,0,913,745,1501,0.3782299429002344
Gap063,Gapan,Malagkit na Lupa,Tag-araw,2023,2023-01-16,2023-04-30,NSIC Rc438,4.32,362.88,250.00759388412072,60,4395.87,19.65,86378.89,104,118.98,30.3,6.6,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,14805.504,4380.0,4848.80256,1434.4499999999998,1,16,4,30,0,0,0,913,745,1511,0.3110460926914662
Gap064,Gapan,Buhanging Lupa,Tag-araw,2023,2022-12-11,2023-04-04,NSIC Rc160,0.56,47.040000000000006,37.72568410488104,60,4224.37,19.65,83008.97,114,90.93,33.9,7.6,Wala,Wala,1919.2320000000002,4200.0,628.54848,1375.5,12,11,4,4,0,0,0,958,745,1539,0.19800841613773315
Gap065,Gapan,Buhanging Lupa,Tag-araw,2023,2022-12-22,2023-04-17,NSIC Rc160,3.38,283.92,244.68510913466972,60,3880.42,19.65,76250.32,116,30.85,27.8,7.8,Wala,Wala,13628.160000000002,3900.0,4463.222400000001,1277.25,12,22,4,17,0,0,0,958,745,1539,0.13818995092043643
Gap066,Gapan,Mabuhanging Burak,Tag-araw,2023,2023-01-27,2023-05-16,NSIC Rc160,2.14,179.76000000000002,145.40529706562742,60,4300.04,19.65,84495.77,109,175.4,33.0,8.0,Wala,Wala,7334.2080000000005,4320.0,2401.95312,1414.8,1,27,5,16,0,0,0,958,745,1500,0.19111427978622939
Gap067,Gapan,Malagkit na Lupa,Tag-araw,2023,2023-01-18,2023-05-05,NSIC Rc438,0.82,68.88,60.589936357168895,60,4044.43,19.65,79473.06,107,130.34,29.8,8.3,Wala,Wala,3306.24,4020.0,1082.7936,1316.55,1,18,5,5,0,0,0,913,745,1511,0.12035516322344805
Gap068,Gapan,Burak,Tag-araw,2023,2022-12-23,2023-04-03,NSIC Rc438,1.09,91.56,84.07669472021627,60,4087.47,19.65,80318.84,101,136.88,32.6,7.0,Wala,Wala,3735.648,4080.0,1223.42472,1336.1999999999998,12,23,4,3,0,0,0,913,745,1548,0.0817311629508927
Gap069,Gapan,Malagkit na Lupa,Tag-araw,2023,2023-01-25,2023-05-12,NSIC Rc354,1.3,109.2,62.188868161634694,60,3860.98,19.65,75868.19,107,20.78,34.8,6.9,Wala,Wala,4455.360000000001,3840.0,1459.1304000000002,1257.6,1,25,5,12,0,0,0,930,745,1511,0.43050487031470064
Gap070,Gapan,Malagkit na Lupa,Tag-araw,2023,2022-12-18,2023-04-05,NSIC Rc354,1.79,150.36,129.70995432823491,60,4895.99,19.65,96206.23,108,107.93,31.2,7.8,Wala,Wala,6134.688000000001,4920.0,2009.11032,1611.3,12,18,4,5,0,0,0,930,745,1511,0.1373373614775546
Gap071,Gapan,Burak,Tag-araw,2023,2023-01-15,2023-05-11,NSIC Rc438,4.25,357.0,289.1257767180325,60,3652.09,19.65,71763.62,116,81.1,28.0,7.4,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,17136.0,3660.0,5612.04,1198.6499999999999,1,15,5,11,0,0,0,913,745,1548,0.19012387473940467
Gap072,Gapan,Burak,Tag-araw,2023,2023-01-14,2023-05-02,NSIC Rc160,1.68,141.12,109.26420358976391,60,4846.34,19.65,95230.51,108,129.67,32.5,8.0,Wala,Wala,5757.696,4860.0,1885.64544,1591.6499999999999,1,14,5,2,0,0,0,958,745,1548,0.22573551878001769
Gap073,Gapan,Banlik,Tag-araw,2023,2022-12-02,2023-04-01,NSIC Rc438,3.44,288.96,249.01352006831277,60,4934.29,19.65,96958.89,120,90.3,34.6,7.1,Wala,Wala,12379.046400000001,4920.0,4054.137696,1611.3,12,2,4,1,0,0,0,913,745,1501,0.13824224782560637
Gap074,Gapan,Mabuhanging Burak,Tag-araw,2023,2023-01-19,2023-05-02,NSIC Rc238,1.96,164.64,151.5553516597383,60,4461.52,19.65,87668.95,103,30.81,30.8,6.3,Wala,Wala,6717.312,4440.0,2199.9196799999995,1454.1,1,19,5,2,0,0,0,947,745,1500,0.07947429749915977
Gap075,Gapan,Burak,Tag-araw,2023,2023-01-17,2023-05-01,NSIC Rc160,1.19,99.96,67.32378321029648,60,3601.13,19.65,70762.22,104,57.5,31.4,6.4,Wala,Wala,4078.3680000000004,3600.0,1335.66552,1179.0,1,17,5,1,0,0,0,958,745,1548,0.32649276500303637
Gap076,Gapan,Banlik,Tag-araw,2023,2023-01-03,2023-04-30,NSIC Rc438,3.96,332.64,309.39325479306996,60,4007.71,19.65,78751.59,117,103.37,32.9,7.2,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,13571.712,4020.0,4444.73568,1316.55,1,3,4,30,0,0,0,913,745,1501,0.0698855976639311
Gap077,Gapan,Mabuhanging Burak,Tag-araw,2023,2023-01-07,2023-04-17,NSIC Rc238,3.71,311.64,269.3718421754075,60,4521.44,19.65,88846.3,100,82.65,30.2,6.4,Wala,Wala,12714.912,4500.0,4164.13368,1473.75,1,7,4,17,0,0,0,947,745,1500,0.1356313625484292
Gap078,Gapan,Buhanging Lupa,Tag-araw,2023,2023-01-25,2023-05-19,NSIC Rc238,4.75,399.0,373.6054724950264,60,4336.19,19.65,85206.21,114,184.3,36.8,7.2,Matinding Init; Mababang Ani,Regular na pagpapatubig; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,16279.200000000003,4320.0,5331.438000000001,1414.8,1,25,5,19,0,0,0,947,745,1539,0.06364543234329223
Gap079,Gapan,Mabuhanging Burak,Tag-araw,2023,2022-12-02,2023-03-19,NSIC Rc438,3.86,324.24,298.2980984734145,60,4235.61,19.65,83229.76,107,107.16,30.5,7.6,Wala,Wala,13228.991999999998,4260.0,4332.494879999999,1395.1499999999999,12,2,3,19,0,0,0,913,745,1500,0.08000833187325902
Gap080,Gapan,Buhanging Lupa,Tag-araw,2023,2023-01-17,2023-05-04,NSIC Rc354,1.5,126.0,113.23404852753005,60,4125.16,19.65,81059.41,107,173.77,29.1,8.6,Wala,Wala,6048.000000000001,4140.0,1980.72,1355.85,1,17,5,4,0,0,0,930,745,1539,0.10131707517833295
Gap081,Gapan,Malagkit na Lupa,Tag-araw,2023,2022-12-02,2023-03-13,NSIC Rc438,0.56,47.040000000000006,31.497508897668265,60,5176.11,19.65,101710.61,101,83.26,30.6,6.5,Wala,Wala,1919.2320000000002,5160.0,628.54848,1689.8999999999999,12,2,3,13,0,0,0,913,745,1511,0.3304100999645353
Gap082,Gapan,Banlik,Tag-araw,2023,2023-01-03,2023-04-29,NSIC Rc238,4.64,389.76,261.3569432499067,60,3272.11,19.65,64296.96,116,42.02,31.4,6.8,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,15902.207999999999,3300.0,5207.973119999999,1080.75,1,3,4,29,0,0,0,947,745,1501,0.3294413401839422
Gap083,Gapan,Buhanging Lupa,Tag-araw,2023,2022-12-21,2023-04-16,NSIC Rc438,4.27,358.67999999999995,282.7923975709317,60,3946.28,19.65,77544.43,116,56.79,32.0,6.6,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,14634.143999999998,3960.0,4792.682159999999,1296.8999999999999,12,21,4,16,0,0,0,913,745,1539,0.21157466942418932
Gap084,Gapan,Malagkit na Lupa,Tag-araw,2023,2023-01-07,2023-05-07,NSIC Rc438,4.48,376.32000000000005,289.69713083193557,60,4543.54,19.65,89280.5,120,101.36,30.8,7.8,Wala,Wala,16121.548800000002,4560.0,5279.807232,1493.3999999999999,1,7,5,7,0,0,0,913,745,1511,0.23018406985561352
San000,Santa Rosa,Mabuhanging Burak,Tag-araw,2023,2022-12-13,2023-03-30,NSIC Rc238,3.36,282.24,232.69126370617835,60,4129.71,19.65,81148.74,107,81.47,31.5,7.2,Wala,Wala,11515.392,4140.0,3771.29088,1355.85,12,13,3,30,0,0,0,947,876,1500,0.17555532983922073
San001,Santa Rosa,Mabuhanging Burak,Tag-araw,2023,2022-12-08,2023-03-18,NSIC Rc438,0.6,50.4,44.6908187317028,60,3177.01,19.65,62428.32,100,140.49,31.7,6.6,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,2056.3199999999997,3180.0,673.4447999999999,1041.4499999999998,12,8,3,18,0,0,0,913,876,1500,0.11327740611700803
San002,Santa Rosa,Buhanging Lupa,Tag-araw,2023,2023-01-22,2023-05-09,NSIC Rc438,3.51,294.84,247.25011942572385,60,5118.1,19.65,100570.59,107,141.24,33.2,7.9,Wala,Wala,12029.472,5100.0,3939.6520799999994,1670.2499999999998,1,22,5,9,0,0,0,913,876,1539,0.16140917302359292
San003,Santa Rosa,Mabuhanging Burak,Tag-araw,2023,2022-12-19,2023-03-31,NSIC Rc160,2.3,193.2,128.0648507259348,60,4074.14,19.65,80056.91,102,128.58,34.8,6.9,Wala,Wala,7882.56,4080.0,2581.5384,1336.1999999999998,12,19,3,31,0,0,0,958,876,1500,0.33713845379950924
San004,Santa Rosa,Malagkit na Lupa,Tag-araw,2023,2023-01-20,2023-05-12,NSIC Rc354,0.76,63.84,42.20760856206008,60,4697.88,19.65,92313.28,112,44.03,31.1,7.4,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,2604.672,4680.0,853.03008,1532.6999999999998,1,20,5,12,0,0,0,930,876,1511,0.3388532493411642
San005,Santa Rosa,Mabuhanging Burak,Tag-araw,2023,2022-12-05,2023-03-24,NSIC Rc160,3.08,258.72,194.7194353785891,60,4654.65,19.65,91463.81,109,188.16,31.5,7.6,Wala,Wala,10555.776000000002,4680.0,3457.0166400000003,1532.6999999999998,12,5,3,24,0,0,0,958,876,1500,0.24737385830786524
San006,Santa Rosa,Banlik,Tag-araw,2023,2022-12-18,2023-04-08,NSIC Rc238,4.05,340.2,231.85588037824937,60,4517.31,19.65,88765.15,111,-40.76,31.6,7.5,Wala,Wala,13880.16,4500.0,4545.7524,1473.75,12,18,4,8,0,0,0,947,876,1501,0.3184718389822182
San007,Santa Rosa,Banlik,Tag-araw,2023,2022-12-25,2023-04-10,NSIC Rc354,3.05,256.2,194.34140623606868,60,3562.81,19.65,70009.21,106,106.75,26.8,8.1,Wala,Wala,12297.6,3540.0,4027.464,1159.35,12,25,4,10,0,0,0,930,876,1501,0.24144650181081692
San008,Santa Rosa,Malagkit na Lupa,Tag-araw,2023,2022-12-14,2023-03-31,NSIC Rc160,0.91,76.44,64.32927678627844,60,3764.98,19.65,73981.94,107,166.7,30.6,7.9,Wala,Wala,3118.752,3780.0,1021.3912799999999,1237.9499999999998,12,14,3,31,0,0,0,958,876,1511,0.1584343696195914
San009,Santa Rosa,Banlik,Tag-araw,2023,2022-12-24,2023-04-05,NSIC Rc438,4.67,392.28,359.974223006173,60,4260.53,19.65,83719.47,102,116.43,31.5,6.8,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,16005.024000000001,4260.0,5241.6453599999995,1395.1499999999999,12,24,4,5,0,0,0,913,876,1501,0.08235387221838217
San010,Santa Rosa,Mabuhanging Burak,Tag-araw,2023,2022-12-10,2023-04-05,NSIC Rc354,4.47,375.47999999999996,317.0057775758768,60,5040.15,19.65,99038.85,116,35.58,29.9,7.6,Wala,Wala,18023.039999999997,5040.0,5902.545599999999,1650.6,12,10,4,5,0,0,0,930,876,1500,0.15573192293630345
San011,Santa Rosa,Banlik,Tag-araw,2023,2022-12-02,2023-03-15,NSIC Rc160,0.93,78.12,56.2966400518836,60,4881.54,19.65,95922.34,103,53.25,34.2,6.4,Wala,Wala,3187.2960000000003,4860.0,1043.83944,1591.6499999999999,12,2,3,15,0,0,0,958,876,1501,0.27935688617660526
San012,Santa Rosa,Buhanging Lupa,Tag-araw,2023,2022-12-02,2023-03-17,NSIC Rc354,3.61,303.24,294.133091096801,60,5234.37,19.65,102855.44,105,92.62,31.0,7.3,Wala,Wala,12372.192000000001,5220.0,4051.89288,1709.55,12,2,3,17,0,0,0,930,876,1539,0.0300320172246371
San013,Santa Rosa,Banlik,Tag-araw,2023,2022-12-14,2023-04-11,NSIC Rc438,2.69,225.96,142.31890789049774,60,3935.8,19.65,77338.39,118,53.27,34.4,6.7,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,9219.168000000001,3960.0,3019.27752,1296.8999999999999,12,14,4,11,0,0,0,913,876,1501,0.37015884275757777
San014,Santa Rosa,Banlik,Tag-araw,2023,2023-01-26,2023-05-21,NSIC Rc160,0.78,65.52,62.35513506625036,60,4244.08,19.65,83396.21,115,173.21,34.4,7.9,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,2673.216,4260.0,875.4782399999998,1395.1499999999999,1,26,5,21,0,0,0,958,876,1501,0.048303799355153214
San015,Santa Rosa,Malagkit na Lupa,Tag-araw,2023,2023-01-27,2023-05-16,NSIC Rc354,1.2,100.8,63.21641155947115,60,5542.37,19.65,108907.6,109,124.62,32.6,8.1,Wala,Wala,4112.639999999999,5520.0,1346.8895999999997,1807.8,1,27,5,16,0,0,0,930,876,1511,0.3728530599258814
San016,Santa Rosa,Banlik,Tag-araw,2023,2022-12-10,2023-03-24,NSIC Rc160,4.89,410.76,296.46149679532925,60,3723.21,19.65,73161.02,104,39.2,31.5,6.4,Wala,Wala,16759.008,3720.0,5488.5751199999995,1218.3,12,10,3,24,0,0,0,958,876,1501,0.2782610361395237
San017,Santa Rosa,Mabuhanging Burak,Tag-araw,2023,2023-01-22,2023-05-09,NSIC Rc238,4.07,341.88,299.85206747724425,60,4731.33,19.65,92970.63,107,65.81,28.3,7.5,Wala,Wala,16410.24,4740.0,5374.3536,1552.35,1,22,5,9,0,0,0,947,876,1500,0.12293182556088615
San018,Santa Rosa,Mabuhanging Burak,Tag-araw,2023,2023-01-23,2023-05-07,NSIC Rc238,2.5,210.0,148.51064762235322,60,4139.69,19.65,81344.81,104,152.85,30.6,6.8,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,8567.999999999998,4140.0,2806.0199999999995,1355.85,1,23,5,7,0,0,0,947,876,1500,0.29280643989355604
San019,Santa Rosa,Banlik,Tag-araw,2023,2022-12-22,2023-04-21,NSIC Rc160,1.32,110.88000000000001,69.9786484909556,60,3735.73,19.65,73407.08,120,159.8,33.8,7.7,Wala,Wala,4750.099200000001,3720.0,1555.657488,1218.3,12,22,4,21,0,0,0,958,876,1501,0.368879432801627
San020,Santa Rosa,Malagkit na Lupa,Tag-araw,2023,2023-01-15,2023-05-03,NSIC Rc354,4.21,353.64,239.73145320275535,60,4470.03,19.65,87836.03,108,127.84,33.2,7.4,Wala,Wala,14428.511999999999,4500.0,4725.337679999999,1473.75,1,15,5,3,0,0,0,930,876,1511,0.32210311841772615
San021,Santa Rosa,Banlik,Tag-araw,2023,2023-01-17,2023-05-09,NSIC Rc438,1.56,131.04,110.18240232809711,60,3080.87,19.65,60539.04,112,69.23,35.7,6.5,Matinding Init; Mababang Ani,Regular na pagpapatubig; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,5346.432,3060.0,1750.9564799999996,1002.15,1,17,5,9,0,0,0,913,876,1501,0.15916970140341022
San022,Santa Rosa,Mabuhanging Burak,Tag-araw,2023,2023-01-12,2023-04-29,NSIC Rc438,2.03,170.51999999999998,134.46160097192677,60,3313.64,19.65,65113.02,107,102.16,32.6,7.4,Wala,Wala,6957.215999999999,3300.0,2278.4882399999997,1080.75,1,12,4,29,0,0,0,913,876,1500,0.21146140645128558
San023,Santa Rosa,Buhanging Lupa,Tag-araw,2023,2023-01-05,2023-04-18,NSIC Rc438,1.61,135.24,97.63400257875053,60,4590.81,19.65,90209.38,103,67.55,30.1,6.1,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,5517.792,4620.0,1807.0768799999998,1513.05,1,5,4,18,0,0,0,913,876,1539,0.27806859968389147
