ID_Magsasaka,Bayan,Uri_ng_Lupa,Panahon,Taon,Petsa_ng_Pagtatanim,Petsa_ng_Pag_aani,Uri_ng_Palay,Sukat_ng_Bukid_Ektarya,Inaasahang_Ani_Sako,Aktwal_na_Ani_Sako,Kilos_kada_Sako,Kabuuang_Kilos,Presyo_kada_Kilo,Kabuuang_Kita,Tagal_ng_Paglago_Araw,Kabuuang_Ulan_mm,Temperatura_Celsius,Antas_ng_Tagumpay,Mga_Hamon,Mga_Rekomendasyon,Total_Inaasahang_Kilo,Aktwal_Nabentang_Kilo,Total_Inaasahang_Kita,Aktwal_Nabentang_Kita,Planting_Month,Planting_Day,Reaping_Month,Reaping_Day,Planting_Typhoon_Risk,Reaping_Typhoon_Risk,Typhoon_Risk,Uri_ng_Palay_Freq,Bayan_Freq,Uri_ng_Lupa_Freq
Tal044,Talavera,Mabuhanging Burak,Tag-araw,2022,25/12/2021,4/4/2022,NSIC Rc160,3.7,310.8,75,60,4481.67,15.9,71258.61,100,68.52,29.5,7,Wala,Wala,18648,4500,4941.72,1192.5,12,25,4,4,0,0,0,958,719,1500
Tal045,Talavera,Mabuhanging Burak,Tag-araw,2022,25/1/2022,16/5/2022,NSIC Rc438,1.9,159.6,79,60,4759.79,15.9,75680.62,111,121.44,29.1,8.7,Wala,Wala,9576,4740,2537.64,1256.1,1,25,5,16,0,0,0,913,719,1500
Tal046,Talavera,Malagkit na Lupa,Tag-araw,2022,13/1/2022,3/5/2022,NSIC Rc438,2.52,211.68,73,60,4378.99,15.9,69625.89,110,130.19,33.3,8.5,Wala,Wala,12700.8,4380,3365.712,1160.7,1,13,5,3,0,0,0,913,719,1511
Tal047,Talavera,Mabuhanging Burak,Tag-araw,2022,1/1/2022,21/4/2022,NSIC Rc238,2.27,190.68,63,60,3801.42,15.9,60442.5,110,16.94,35.1,6.6,Matinding Init; Mababang Ani,Regular na pagpapatubig; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,11440.8,3780,3031.812,1001.7,1,1,4,21,0,0,0,947,719,1500
Tal048,Talavera,Burak,Tag-araw,2022,8/12/2021,18/3/2022,NSIC Rc160,3.48,292.32,76,60,4564.67,15.9,72578.26,100,125.68,33.5,7.3,Wala,Wala,17539.2,4560,4647.888,1208.4,12,8,3,18,0,0,0,958,719,1548
Tal049,Talavera,Buhanging Lupa,Tag-araw,2022,25/12/2021,17/4/2022,NSIC Rc438,1.8,151.2,81,60,4850.68,15.9,77125.74,113,62.07,33.2,7.6,Wala,Wala,9072,4860,2404.08,1287.9,12,25,4,17,0,0,0,913,719,1539
Tal050,Talavera,Burak,Tag-araw,2022,9/12/2021,28/3/2022,NSIC Rc160,0.59,49.56,72,60,4334.81,15.9,68923.52,109,156.32,31.8,7.3,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,2973.6,4320,788.004,1144.8,12,9,3,28,0,0,0,958,719,1548
Gui000,Guimba,Mabuhanging Burak,Tag-araw,2022,20/1/2022,4/5/2022,NSIC Rc238,1.03,86.52,74,60,4431.59,15.9,70462.33,104,200.1,32.1,7.4,Wala,Wala,5191.2,4440,1375.668,1176.6,1,20,5,4,0,0,0,947,713,1500
Gui001,Guimba,Burak,Tag-araw,2022,14/12/2021,9/4/2022,NSIC Rc238,1.48,124.32,70,60,4213.05,15.9,66987.54,116,157.04,32.6,7.6,Wala,Wala,7459.2,4200,1976.688,1113,12,14,4,9,0,0,0,947,713,1548
Gui002,Guimba,Malagkit na Lupa,Tag-araw,2022,21/12/2021,20/4/2022,NSIC Rc160,2.84,238.56,76,60,4535.96,15.9,72121.74,120,129.28,28.7,8.4,Wala,Wala,14313.6,4560,3793.104,1208.4,12,21,4,20,0,0,0,958,713,1511
Gui003,Guimba,Banlik,Tag-araw,2022,6/12/2021,19/3/2022,NSIC Rc354,4.47,375.48,61,60,3668.9,15.9,58335.46,103,118.55,30.5,7,Wala,Wala,22528.8,3660,5970.132,969.9,12,6,3,19,0,0,0,930,713,1501
Gui004,Guimba,Banlik,Tag-araw,2022,2/12/2021,27/3/2022,NSIC Rc238,3.09,259.56,54,60,3267.71,15.9,51956.51,115,57.68,35.5,6.3,Matinding Init; Mababang Ani,Regular na pagpapatubig; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,15573.6,3240,4127.004,858.6,12,2,3,27,0,0,0,947,713,1501
Gui005,Guimba,Burak,Tag-araw,2022,16/12/2021,4/4/2022,NSIC Rc160,4.34,364.56,63,60,3750.33,15.9,59630.26,109,89.31,30,7.9,Wala,Wala,21873.6,3780,5796.504,1001.7,12,16,4,4,0,0,0,958,713,1548
Gui006,Guimba,Malagkit na Lupa,Tag-araw,2022,25/12/2021,12/4/2022,NSIC Rc160,0.96,80.64,66,60,3974.29,15.9,63191.26,108,82.04,29.4,7.3,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,4838.4,3960,1282.176,1049.4,12,25,4,12,0,0,0,958,713,1511
Gui007,Guimba,Burak,Tag-araw,2022,5/12/2021,29/3/2022,NSIC Rc160,1.55,130.2,76,60,4542.91,15.9,72232.35,114,171.69,30.6,8.4,Wala,Wala,7812,4560,2070.18,1208.4,12,5,3,29,0,0,0,958,713,1548
Gui008,Guimba,Burak,Tag-araw,2022,14/1/2022,5/5/2022,NSIC Rc354,3.37,283.08,77,60,4620.79,15.9,73470.48,111,126.46,34.7,8.2,Wala,Wala,16984.8,4620,4500.972,1224.3,1,14,5,5,0,0,0,930,713,1548
Gui009,Guimba,Banlik,Tag-araw,2022,5/12/2021,22/3/2022,NSIC Rc354,3.22,270.48,55,60,3276.55,15.9,52097.12,107,74.99,33.1,6.6,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,16228.8,3300,4300.632,874.5,12,5,3,22,0,0,0,930,713,1501
Gui010,Guimba,Banlik,Tag-araw,2022,24/1/2022,11/5/2022,NSIC Rc354,1.81,152.04,57,60,3427.79,15.9,54501.87,107,48.5,36.9,5.9,Matinding Init; Mababang Ani,Regular na pagpapatubig; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,9122.4,3420,2417.436,906.3,1,24,5,11,0,0,0,930,713,1501
Gui011,Guimba,Burak,Tag-araw,2022,9/12/2021,26/3/2022,NSIC Rc438,3.74,314.16,64,60,3857.98,15.9,61341.94,107,146.82,31.6,7.7,Wala,Wala,18849.6,3840,4995.144,1017.6,12,9,3,26,0,0,0,913,713,1548
Gui012,Guimba,Burak,Tag-araw,2022,20/12/2021,5/4/2022,NSIC Rc438,0.66,55.44,61,60,3663.71,15.9,58253.06,106,61.36,31.8,6.7,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,3326.4,3660,881.496,969.9,12,20,4,5,0,0,0,913,713,1548
Gui013,Guimba,Burak,Tag-araw,2022,10/1/2022,9/5/2022,NSIC Rc354,4.59,385.56,81,60,4834.81,15.9,76873.52,119,83,35.9,6.3,Matinding Init,Regular na pagpapatubig,23133.6,4860,6130.404,1287.9,1,10,5,9,0,0,0,930,713,1548
Gui014,Guimba,Mabuhanging Burak,Tag-araw,2022,25/12/2021,10/4/2022,NSIC Rc238,2.46,206.64,71,60,4289.14,15.9,68197.35,106,38.72,32.3,6.7,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,12398.4,4260,3285.576,1128.9,12,25,4,10,0,0,0,947,713,1500
Gui015,Guimba,Banlik,Tag-araw,2022,15/12/2021,29/3/2022,NSIC Rc238,2.48,208.32,79,60,4761.06,15.9,75700.84,104,99.08,31.8,6.2,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,12499.2,4740,3312.288,1256.1,12,15,3,29,0,0,0,947,713,1501
Gui016,Guimba,Malagkit na Lupa,Tag-araw,2022,14/12/2021,13/4/2022,NSIC Rc354,2.89,242.76,57,60,3392.8,15.9,53945.45,120,94.57,31.8,6.7,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,14565.6,3420,3859.884,906.3,12,14,4,13,0,0,0,930,713,1511
Gui017,Guimba,Mabuhanging Burak,Tag-araw,2022,15/1/2022,7/5/2022,NSIC Rc238,4.29,360.36,77,60,4612.8,15.9,73343.49,112,143.65,33.2,8.3,Wala,Wala,21621.6,4620,5729.724,1224.3,1,15,5,7,0,0,0,947,713,1500
Gui018,Guimba,Banlik,Tag-araw,2022,8/1/2022,24/4/2022,NSIC Rc354,0.87,73.08,65,60,3878.2,15.9,61663.42,106,120.95,25.9,8.5,Wala,Wala,4384.8,3900,1161.972,1033.5,1,8,4,24,0,0,0,930,713,1501
Gui019,Guimba,Mabuhanging Burak,Tag-araw,2022,1/12/2021,17/3/2022,NSIC Rc354,1.21,101.64,57,60,3415.24,15.9,54302.27,106,114.99,28.7,8.1,Wala,Wala,6098.4,3420,1616.076,906.3,12,1,3,17,0,0,0,930,713,1500
Gui020,Guimba,Malagkit na Lupa,Tag-araw,2022,22/1/2022,3/5/2022,NSIC Rc160,2.95,247.8,59,60,3515.26,15.9,55892.71,101,132.32,34.9,6.6,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,14868,3540,3940.02,938.1,1,22,5,3,0,0,0,958,713,1511
Gui021,Guimba,Burak,Tag-araw,2022,15/12/2021,14/4/2022,NSIC Rc238,1.28,107.52,89,60,5358.27,15.9,85196.5,120,53.69,31.5,7.3,Wala,Wala,6451.2,5340,1709.568,1415.1,12,15,4,14,0,0,0,947,713,1548
Gui022,Guimba,Malagkit na Lupa,Tag-araw,2022,28/1/2022,22/5/2022,NSIC Rc354,1.09,91.56,71,60,4253.37,15.9,67628.58,114,70.03,34.5,7.5,Wala,Wala,5493.6,4260,1455.804,1128.9,1,28,5,22,0,0,0,930,713,1511
Gui023,Guimba,Malagkit na Lupa,Tag-araw,2022,28/1/2022,8/5/2022,NSIC Rc438,1.26,105.84,75,60,4484.23,15.9,71299.24,100,104.75,35.5,6.1,Matinding Init; Mababang Ani,Regular na pagpapatubig; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,6350.4,4500,1682.856,1192.5,1,28,5,8,0,0,0,913,713,1511
Gui024,Guimba,Buhanging Lupa,Tag-araw,2022,28/12/2021,16/4/2022,NSIC Rc354,1.16,97.44,86,60,5159.79,15.9,82040.71,109,120.69,32.5,7.7,Wala,Wala,5846.4,5160,1549.296,1367.4,12,28,4,16,0,0,0,930,713,1539
Gui025,Guimba,Malagkit na Lupa,Tag-araw,2022,24/12/2021,14/4/2022,NSIC Rc438,4.83,405.72,62,60,3721.78,15.9,59176.32,111,103.41,33.6,8.2,Wala,Wala,24343.2,3720,6450.948,985.8,12,24,4,14,0,0,0,913,713,1511
Gui026,Guimba,Malagkit na Lupa,Tag-araw,2022,19/1/2022,14/5/2022,NSIC Rc238,1.94,162.96,63,60,3769.55,15.9,59935.86,115,13.12,32.2,7.7,Wala,Wala,9777.6,3780,2591.064,1001.7,1,19,5,14,0,0,0,947,713,1511
Gui027,Guimba,Burak,Tag-araw,2022,7/12/2021,2/4/2022,NSIC Rc160,0.75,63,59,60,3556.77,15.9,56552.58,116,96.5,33.5,6.5,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,3780,3540,1001.7,938.1,12,7,4,2,0,0,0,958,713,1548
Gui028,Guimba,Malagkit na Lupa,Tag-araw,2022,10/1/2022,8/5/2022,NSIC Rc354,1.74,146.16,88,60,5265.58,15.9,83722.77,118,90.61,29.9,7.7,Wala,Wala,8769.6,5280,2323.944,1399.2,1,10,5,8,0,0,0,930,713,1511
Gui029,Guimba,Burak,Tag-araw,2022,25/1/2022,9/5/2022,NSIC Rc238,4.78,401.52,63,60,3755.88,15.9,59718.52,104,100.37,29.8,7.4,Wala,Wala,24091.2,3780,6384.168,1001.7,1,25,5,9,0,0,0,947,713,1548
Gui030,Guimba,Buhanging Lupa,Tag-araw,2022,5/12/2021,29/3/2022,NSIC Rc354,1.15,96.6,68,60,4100.94,15.9,65204.97,114,3.74,33.5,7.3,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,5796,4080,1535.94,1081.2,12,5,3,29,0,0,0,930,713,1539
Gui031,Guimba,Banlik,Tag-araw,2022,28/12/2021,22/4/2022,NSIC Rc354,3.98,334.32,69,60,4157.47,15.9,66103.83,115,128.95,32.9,8.1,Wala,Wala,20059.2,4140,5315.688,1097.1,12,28,4,22,0,0,0,930,713,1501
Gui032,Guimba,Burak,Tag-araw,2022,19/1/2022,16/5/2022,NSIC Rc160,2.65,222.6,72,60,4332.1,15.9,68880.4,117,165.15,30.7,7.7,Wala,Wala,13356,4320,3539.34,1144.8,1,19,5,16,0,0,0,958,713,1548
Gui033,Guimba,Malagkit na Lupa,Tag-araw,2022,8/12/2021,23/3/2022,NSIC Rc238,1.77,148.68,83,60,5002.62,15.9,79541.63,105,28.44,31.9,6.9,Wala,Wala,8920.8,4980,2364.012,1319.7,12,8,3,23,0,0,0,947,713,1511
Gui034,Guimba,Burak,Tag-araw,2022,20/12/2021,15/4/2022,NSIC Rc160,1.51,126.84,70,60,4174.76,15.9,66378.76,116,82.62,30.3,7.1,Wala,Wala,7610.4,4200,2016.756,1113,12,20,4,15,0,0,0,958,713,1548
Gui035,Guimba,Mabuhanging Burak,Tag-araw,2022,16/12/2021,5/4/2022,NSIC Rc238,2.06,173.04,57,60,3438.38,15.9,54670.22,110,96.01,30.8,7.3,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,10382.4,3420,2751.336,906.3,12,16,4,5,0,0,0,947,713,1500
Gui036,Guimba,Buhanging Lupa,Tag-araw,2022,9/1/2022,20/4/2022,NSIC Rc238,0.72,60.48,69,60,4152.31,15.9,66021.68,101,8.2,31.1,6.6,Wala,Wala,3628.8,4140,961.632,1097.1,1,9,4,20,0,0,0,947,713,1539
Gui037,Guimba,Buhanging Lupa,Tag-araw,2022,15/12/2021,28/3/2022,NSIC Rc238,0.66,55.44,75,60,4498.59,15.9,71527.65,103,43.18,32.5,6.6,Wala,Wala,3326.4,4500,881.496,1192.5,12,15,3,28,0,0,0,947,713,1539
Gui038,Guimba,Buhanging Lupa,Tag-araw,2022,14/1/2022,8/5/2022,NSIC Rc160,2.19,183.96,85,60,5088.58,15.9,80908.38,114,67.2,34.2,7.7,Wala,Wala,11037.6,5100,2924.964,1351.5,1,14,5,8,0,0,0,958,713,1539
Gui039,Guimba,Malagkit na Lupa,Tag-araw,2022,13/12/2021,11/4/2022,NSIC Rc438,4.7,394.8,63,60,3771.8,15.9,59971.7,119,180.19,33.4,7.6,Wala,Wala,23688,3780,6277.32,1001.7,12,13,4,11,0,0,0,913,713,1511
Gui040,Guimba,Buhanging Lupa,Tag-araw,2022,8/12/2021,4/4/2022,NSIC Rc160,1.33,111.72,55,60,3320.55,15.9,52796.82,117,22.45,35,6.2,Matinding Init; Mababang Ani,Regular na pagpapatubig; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,6703.2,3300,1776.348,874.5,12,8,4,4,0,0,0,958,713,1539
Gui041,Guimba,Buhanging Lupa,Tag-araw,2022,19/1/2022,8/5/2022,NSIC Rc238,0.5,42,65,60,3927.66,15.9,62449.73,109,178.79,32,7.7,Wala,Wala,2520,3900,667.8,1033.5,1,19,5,8,0,0,0,947,713,1539
Gui042,Guimba,Banlik,Tag-araw,2022,26/1/2022,25/5/2022,NSIC Rc238,4.79,402.36,68,60,4088.82,15.9,65012.2,119,166.15,30.9,8,Wala,Wala,24141.6,4080,6397.524,1081.2,1,26,5,25,0,0,0,947,713,1501
Gui043,Guimba,Burak,Tag-araw,2022,22/1/2022,14/5/2022,NSIC Rc160,3.22,270.48,76,60,4561.25,15.9,72523.86,112,6.69,30.5,7.4,Wala,Wala,16228.8,4560,4300.632,1208.4,1,22,5,14,0,0,0,958,713,1548
Gui044,Guimba,Mabuhanging Burak,Tag-araw,2022,12/1/2022,11/5/2022,NSIC Rc354,0.94,78.96,67,60,4028.96,15.9,64060.47,119,186.47,29,8,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,4737.6,4020,1255.464,1065.3,1,12,5,11,0,0,0,930,713,1500
Gui045,Guimba,Malagkit na Lupa,Tag-araw,2022,22/12/2021,13/4/2022,NSIC Rc438,4.03,338.52,82,60,4940.02,15.9,78546.31,112,99.98,32.1,7.7,Wala,Wala,20311.2,4920,5382.468,1303.8,12,22,4,13,0,0,0,913,713,1511
Gui046,Guimba,Mabuhanging Burak,Tag-araw,2022,4/1/2022,2/5/2022,NSIC Rc238,4.81,404.04,63,60,3769.39,15.9,59933.24,118,74.35,31.1,6.9,Wala,Wala,24242.4,3780,6424.236,1001.7,1,4,5,2,0,0,0,947,713,1500
Gui047,Guimba,Malagkit na Lupa,Tag-araw,2022,2/1/2022,30/4/2022,NSIC Rc160,1.14,95.76,74,60,4424.57,15.9,70350.65,118,103.61,30.9,7.8,Wala,Wala,5745.6,4440,1522.584,1176.6,1,2,4,30,0,0,0,958,713,1511
Gui048,Guimba,Burak,Tag-araw,2022,2/1/2022,26/4/2022,NSIC Rc354,4.65,390.6,71,60,4238.62,15.9,67393.98,114,28.9,32.4,7.7,Wala,Wala,23436,4260,6210.54,1128.9,1,2,4,26,0,0,0,930,713,1548
Gui049,Guimba,Banlik,Tag-araw,2022,8/12/2021,5/4/2022,NSIC Rc238,4.64,389.76,71,60,4284.47,15.9,68123.11,118,153.67,33.7,7.4,Wala,Wala,23385.6,4260,6197.184,1128.9,12,8,4,5,0,0,0,947,713,1501
Gui050,Guimba,Burak,Tag-araw,2022,14/12/2021,31/3/2022,NSIC Rc354,2.59,217.56,81,60,4875.78,15.9,77524.93,107,59.51,29.5,7.9,Wala,Wala,13053.6,4860,3459.204,1287.9,12,14,3,31,0,0,0,930,713,1548
Gui051,Guimba,Burak,Tag-araw,2022,12/12/2021,6/4/2022,NSIC Rc160,2.82,236.88,67,60,4047.92,15.9,64361.88,115,85.79,35.1,6.6,Matinding Init; Mababang Ani,Regular na pagpapatubig; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,14212.8,4020,3766.392,1065.3,12,12,4,6,0,0,0,958,713,1548
Gui052,Guimba,Mabuhanging Burak,Tag-araw,2022,16/12/2021,27/3/2022,NSIC Rc438,4.44,372.96,76,60,4581.27,15.9,72842.16,101,132.28,33.4,6.9,Wala,Wala,22377.6,4560,5930.064,1208.4,12,16,3,27,0,0,0,913,713,1500
Gui053,Guimba,Malagkit na Lupa,Tag-araw,2022,14/12/2021,27/3/2022,NSIC Rc354,4.17,350.28,54,60,3219.24,15.9,51185.97,103,144.49,32.8,6.7,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,21016.8,3240,5569.452,858.6,12,14,3,27,0,0,0,930,713,1511
Gui054,Guimba,Malagkit na Lupa,Tag-araw,2022,28/12/2021,25/4/2022,NSIC Rc354,1.99,167.16,80,60,4780.35,15.9,76007.54,118,106.03,33.3,7.6,Wala,Wala,10029.6,4800,2657.844,1272,12,28,4,25,0,0,0,930,713,1511
Gui055,Guimba,Banlik,Tag-araw,2022,17/1/2022,3/5/2022,NSIC Rc160,2.66,223.44,54,60,3266.53,15.9,51937.82,106,72.69,29.2,7.4,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,13406.4,3240,3552.696,858.6,1,17,5,3,0,0,0,958,713,1501
Gui056,Guimba,Burak,Tag-araw,2022,4/1/2022,30/4/2022,NSIC Rc438,3.4,285.6,64,60,3868.78,15.9,61513.61,116,136.15,34.5,7.7,Wala,Wala,17136,3840,4541.04,1017.6,1,4,4,30,0,0,0,913,713,1548
Gui057,Guimba,Burak,Tag-araw,2022,16/12/2021,8/4/2022,NSIC Rc354,2.64,221.76,81,60,4833.12,15.9,76846.58,113,44.09,33.6,7.8,Wala,Wala,13305.6,4860,3525.984,1287.9,12,16,4,8,0,0,0,930,713,1548
Gui058,Guimba,Mabuhanging Burak,Tag-araw,2022,22/12/2021,7/4/2022,NSIC Rc354,4.28,359.52,83,60,4977.78,15.9,79146.73,106,184.04,32,7.9,Wala,Wala,21571.2,4980,5716.368,1319.7,12,22,4,7,0,0,0,930,713,1500
Gui059,Guimba,Malagkit na Lupa,Tag-araw,2022,20/1/2022,8/5/2022,NSIC Rc238,1.84,154.56,76,60,4572.81,15.9,72707.62,108,59.1,32.2,6.7,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,9273.6,4560,2457.504,1208.4,1,20,5,8,0,0,0,947,713,1511
Gui060,Guimba,Banlik,Tag-araw,2022,1/12/2021,23/3/2022,NSIC Rc160,4.54,381.36,72,60,4293.45,15.9,68265.85,112,72.47,30.8,7.4,Wala,Wala,22881.6,4320,6063.624,1144.8,12,1,3,23,0,0,0,958,713,1501
Gui061,Guimba,Banlik,Tag-araw,2022,9/1/2022,29/4/2022,NSIC Rc238,3.72,312.48,56,60,3372.77,15.9,53627.1,110,121.66,28.8,8.6,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,18748.8,3360,4968.432,890.4,1,9,4,29,0,0,0,947,713,1501
Gui062,Guimba,Malagkit na Lupa,Tag-araw,2022,24/12/2021,3/4/2022,NSIC Rc160,3.5,294,58,60,3504.57,15.9,55722.66,100,27.8,32,6,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,17640,3480,4674.6,922.2,12,24,4,3,0,0,0,958,713,1511
Ali000,Aliaga,Mabuhanging Burak,Tag-araw,2022,21/1/2022,5/5/2022,NSIC Rc160,2.76,231.84,71,60,4252.07,15.9,67607.95,104,98.88,32.7,6.2,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,13910.4,4260,3686.256,1128.9,1,21,5,5,0,0,0,958,732,1500
Ali001,Aliaga,Malagkit na Lupa,Tag-araw,2022,25/1/2022,24/5/2022,NSIC Rc438,2.98,250.32,83,60,4972.16,15.9,79057.32,119,193.76,32.2,7.9,Wala,Wala,15019.2,4980,3980.088,1319.7,1,25,5,24,0,0,0,913,732,1511
Ali002,Aliaga,Buhanging Lupa,Tag-araw,2022,27/12/2021,25/4/2022,NSIC Rc238,1.05,88.2,53,60,3158.7,15.9,50223.34,119,129.91,30,7.2,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,5292,3180,1402.38,842.7,12,27,4,25,0,0,0,947,732,1539
Ali003,Aliaga,Buhanging Lupa,Tag-araw,2022,4/1/2022,14/4/2022,NSIC Rc354,2.44,204.96,80,60,4796.44,15.9,76263.41,100,138.4,30.9,7.1,Wala,Wala,12297.6,4800,3258.864,1272,1,4,4,14,0,0,0,930,732,1539
Ali004,Aliaga,Malagkit na Lupa,Tag-araw,2022,18/12/2021,8/4/2022,NSIC Rc238,3.47,291.48,79,60,4739.43,15.9,75356.99,111,103.57,31.8,8.1,Wala,Wala,17488.8,4740,4634.532,1256.1,12,18,4,8,0,0,0,947,732,1511
Ali005,Aliaga,Banlik,Tag-araw,2022,14/12/2021,25/3/2022,NSIC Rc160,4.92,413.28,73,60,4372.66,15.9,69525.35,101,151.65,29.4,7.1,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,24796.8,4380,6571.152,1160.7,12,14,3,25,0,0,0,958,732,1501
Ali006,Aliaga,Banlik,Tag-araw,2022,5/12/2021,29/3/2022,NSIC Rc438,4.99,419.16,67,60,4012.63,15.9,63800.81,114,-14.16,31.6,7.7,Wala,Wala,25149.6,4020,6664.644,1065.3,12,5,3,29,0,0,0,913,732,1501
Ali007,Aliaga,Buhanging Lupa,Tag-araw,2022,24/12/2021,8/4/2022,NSIC Rc238,0.84,70.56,79,60,4760.22,15.9,75687.56,105,123.43,32.3,8.2,Wala,Wala,4233.6,4740,1121.904,1256.1,12,24,4,8,0,0,0,947,732,1539
Ali008,Aliaga,Banlik,Tag-araw,2022,19/1/2022,1/5/2022,NSIC Rc438,2.62,220.08,76,60,4555.33,15.9,72429.76,102,161.61,32.9,6.9,Wala,Wala,13204.8,4560,3499.272,1208.4,1,19,5,1,0,0,0,913,732,1501
Ali009,Aliaga,Buhanging Lupa,Tag-araw,2022,20/1/2022,9/5/2022,NSIC Rc238,4.49,377.16,73,60,4397.31,15.9,69917.18,109,71.81,27.3,7.2,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,22629.6,4380,5996.844,1160.7,1,20,5,9,0,0,0,947,732,1539
Ali010,Aliaga,Buhanging Lupa,Tag-araw,2022,25/1/2022,16/5/2022,NSIC Rc238,1.95,163.8,55,60,3300.14,15.9,52472.27,111,88.13,34.1,7.2,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,9828,3300,2604.42,874.5,1,25,5,16,0,0,0,947,732,1539
Ali011,Aliaga,Burak,Tag-araw,2022,22/12/2021,4/4/2022,NSIC Rc354,3.76,315.84,58,60,3483.45,15.9,55386.84,103,80.4,32.1,6.2,Wala,Wala,18950.4,3480,5021.856,922.2,12,22,4,4,0,0,0,930,732,1548
Ali012,Aliaga,Buhanging Lupa,Tag-araw,2022,28/12/2021,17/4/2022,NSIC Rc238,2.53,212.52,69,60,4137.2,15.9,65781.51,110,121.07,30,8.9,Wala,Wala,12751.2,4140,3379.068,1097.1,12,28,4,17,0,0,0,947,732,1539
Ali013,Aliaga,Banlik,Tag-araw,2022,19/1/2022,9/5/2022,NSIC Rc160,1.71,143.64,61,60,3661.73,15.9,58221.55,110,131.16,35.3,7.4,Matinding Init,Regular na pagpapatubig,8618.4,3660,2283.876,969.9,1,19,5,9,0,0,0,958,732,1501
Ali014,Aliaga,Buhanging Lupa,Tag-araw,2022,26/12/2021,24/4/2022,NSIC Rc238,3.24,272.16,74,60,4411.02,15.9,70135.17,119,91.36,29.7,7.5,Wala,Wala,16329.6,4440,4327.344,1176.6,12,26,4,24,0,0,0,947,732,1539
Ali015,Aliaga,Malagkit na Lupa,Tag-araw,2022,12/1/2022,28/4/2022,NSIC Rc354,4.79,402.36,63,60,3782.68,15.9,60144.57,106,96.67,27.6,7.5,Wala,Wala,24141.6,3780,6397.524,1001.7,1,12,4,28,0,0,0,930,732,1511
Ali016,Aliaga,Buhanging Lupa,Tag-araw,2022,3/1/2022,3/5/2022,NSIC Rc160,1.59,133.56,62,60,3712.16,15.9,59023.36,120,116.85,32.9,7.7,Wala,Wala,8013.6,3720,2123.604,985.8,1,3,5,3,0,0,0,958,732,1539
Ali017,Aliaga,Burak,Tag-araw,2022,3/12/2021,30/3/2022,NSIC Rc354,1.79,150.36,66,60,3955.2,15.9,62887.64,117,183.78,31.6,7.2,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,9021.6,3960,2390.724,1049.4,12,3,3,30,0,0,0,930,732,1548
Ali018,Aliaga,Banlik,Tag-araw,2022,28/1/2022,22/5/2022,NSIC Rc238,2.33,195.72,57,60,3403.47,15.9,54115.22,114,120.42,30.3,7.9,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,11743.2,3420,3111.948,906.3,1,28,5,22,0,0,0,947,732,1501
Ali019,Aliaga,Mabuhanging Burak,Tag-araw,2022,16/12/2021,9/4/2022,NSIC Rc354,2.76,231.84,58,60,3501.58,15.9,55675.15,114,82.18,28.9,7.6,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,13910.4,3480,3686.256,922.2,12,16,4,9,0,0,0,930,732,1500
